ticker,security_name,listing_exchange,market_category,is_etf,is_test_issue,financial_status,cqs_symbol,nasdaq_symbol,is_nextshares
IPI,"Intrepid Potash, Inc Common Stock",N, ,N,N,,IPI,IPI,N
IPM,Intelligent Protection Management Corp.  - Common Stock,Q,S,N,N,N,,IPM,N
IPSC,"Century Therapeutics, Inc. - Common Stock",Q,S,N,N,N,,IPSC,N
IPST,"IP Strategy Holdings, Inc. - Common Stock",Q,S,N,N,N,,IPST,N
IPVVU,"InterPrivate Investment Partners V, Inc. - Units",Q,G,N,N,N,,IPVVU,N
IPW,iPower Inc. - Common Stock,Q,S,N,N,N,,IPW,N
IPWR,Ideal Power Inc. - Common Stock,Q,S,N,N,N,,IPWR,N
IPX,IperionX Limited - American Depositary Share,Q,S,N,N,N,,IPX,N
IQ,"iQIYI, Inc. - American Depositary Shares",Q,Q,N,N,N,,IQ,N
IQI,Invesco Quality Municipal Income Trust Common Stock,N, ,N,N,,IQI,IQI,N
IQST,iQSTEL Inc. - Common Stock,Q,S,N,N,N,,IQST,N
IQV,"IQVIA Holdings, Inc. Common Stock",N, ,N,N,,IQV,IQV,N
IR,Ingersoll Rand Inc. Common Stock,N, ,N,N,,IR,IR,N
IRAB,Iris Acquisition Corp II Class A Ordinary Shares,N, ,N,N,,IRAB,IRAB,N
IRAB-U,"Iris Acquisition Corp II Units, each consisting of one Class A Ordinary Share and one-half of one redeemable Warrant",N, ,N,N,,IRAB.U,IRAB=,N
IRAB-W,"Iris Acquisition Corp II Redeemable Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share",N, ,N,N,,IRAB.WS,IRAB+,N
IRD,"Opus Genetics, Inc. - Common Stock",Q,S,N,N,N,,IRD,N
IRDM,Iridium Communications Inc - Common Stock,Q,Q,N,N,N,,IRDM,N
IREN,IREN Limited - Ordinary Shares,Q,Q,N,N,N,,IREN,N
IRHO,Iron Horse Acquisitions II Corp. - Common Stock,Q,G,N,N,N,,IRHO,N
IRHOR,Iron Horse Acquisitions II Corp. - Rights,Q,G,N,N,N,,IRHOR,N
IRHOU,Iron Horse Acquisitions II Corp. - Units,Q,G,N,N,N,,IRHOU,N
IRIX,IRIDEX Corporation - Common Stock,Q,S,N,N,N,,IRIX,N
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,N, ,N,N,,IRM,IRM,N
IRMD,iRadimed Corporation - Common Stock,Q,G,N,N,N,,IRMD,N
IRON,"Disc Medicine, Inc. - Common Stock",Q,G,N,N,N,,IRON,N
IRS,IRSA Inversiones Y Representaciones S.A. Global Depositary Shares (Each representing ten shares of Common Stock),N, ,N,N,,IRS,IRS,N
IRT,"Independence Realty Trust, Inc. Common Stock",N, ,N,N,,IRT,IRT,N
IRTC,"iRhythm Holdings, Inc.  - Common Stock",Q,Q,N,N,N,,IRTC,N
IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",Q,Q,N,N,N,,IRWD,N
ISBA,Isabella Bank Corporation - Common stock,Q,S,N,N,N,,ISBA,N
ISD,"PGIM High Yield Bond Fund, Inc.",N, ,N,N,,ISD,ISD,N
ISOU,IsoEnergy Ltd. Common Shares,A, ,N,N,,ISOU,ISOU,N
ISPC,iSpecimen Inc. - Common Stock,Q,S,N,N,D,,ISPC,N
ISPR,Ispire Technology Inc. - Common Stock,Q,S,N,N,N,,ISPR,N
ISRG,"Intuitive Surgical, Inc. - Common Stock",Q,Q,N,N,N,,ISRG,N
ISSC,"Innovative Solutions and Support, Inc. - Common Stock",Q,Q,N,N,N,,ISSC,N
ISTR,Investar Holding Corporation - Common Stock,Q,G,N,N,N,,ISTR,N
IT,"Gartner, Inc. Common Stock",N, ,N,N,,IT,IT,N
ITGR,Integer Holdings Corporation Common Stock,N, ,N,N,,ITGR,ITGR,N
ITHA,ITHAX Acquisition Corp III - Class A Ordinary Shares,Q,G,N,N,N,,ITHA,N
ITHAU,ITHAX Acquisition Corp III - Units,Q,G,N,N,N,,ITHAU,N
ITHAW,ITHAX Acquisition Corp III - Warrants,Q,G,N,N,N,,ITHAW,N
ITIC,Investors Title Company - Common Stock,Q,Q,N,N,N,,ITIC,N
ITOC,iTonic Holdings Ltd - Class A Ordinary Shares,Q,S,N,N,D,,ITOC,N
ITP,"IT Tech Packaging, Inc. Common Stock",A, ,N,N,,ITP,ITP,N
ITRG,Integra Resources Corp. Common Shares,A, ,N,N,,ITRG,ITRG,N
ITRI,"Itron, Inc. - Common Stock",Q,Q,N,N,N,,ITRI,N
ITRN,Ituran Location and Control Ltd. - Ordinary Shares,Q,Q,N,N,N,,ITRN,N
ITT,ITT Inc. Common Stock ,N, ,N,N,,ITT,ITT,N
ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),N, ,N,N,,ITUB,ITUB,N
ITW,Illinois Tool Works Inc. Common Stock,N, ,N,N,,ITW,ITW,N
IVA,Inventiva S.A. - American Depository Shares,Q,G,N,N,N,,IVA,N
IVDA,"Iveda Solutions, Inc. - Common Stock",Q,S,N,N,D,,IVDA,N
IVDAW,"Iveda Solutions, Inc. - Warrant",Q,S,N,N,N,,IVDAW,N
IVF,"INVO Fertility, Inc. - Common Stock",Q,S,N,N,E,,IVF,N
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,N, ,N,N,,IVR,IVR,N
IVT,InvenTrust Properties Corp. Common Stock,N, ,N,N,,IVT,IVT,N
IVVD,"Invivyd, Inc. - Common Stock",Q,G,N,N,N,,IVVD,N
IVZ,Invesco Ltd Common Stock,N, ,N,N,,IVZ,IVZ,N
IX,ORIX Corporation American Depositary Shares,N, ,N,N,,IX,IX,N
IXHL,Incannex Healthcare Inc. - Common Stock,Q,S,N,N,N,,IXHL,N
IZEA,"IZEA Worldwide, Inc. - Common Stock",Q,S,N,N,N,,IZEA,N
IZM,ICZOOM Group Inc. - Class A Ordinary Shares,Q,S,N,N,D,,IZM,N
J,Jacobs Solutions Inc. Common Stock,N, ,N,N,,J,J,N
JACK,Jack In The Box Inc. - Common Stock,Q,Q,N,N,N,,JACK,N
JACS,Jackson Acquisition Company II Class A Ordinary Shares,N, ,N,N,,JACS,JACS,N
JACS-R,"Jackson Acquisition Company II Rights, each right to acquire one-tenth (1/10) of one Class A ordinary share",N, ,N,N,,JACSr,JACS^,N
JACS-U,"Jackson Acquisition Company II Units, each consisting of one Class A ordinary share and one right to acquire one-tenth (1/10) of one Class A ordinary share",N, ,N,N,,JACS.U,JACS=,N
JAGU,Jaguar Uranium Corp. Class A Common Shares,A, ,N,N,,JAGU,JAGU,N
JAGX,"Jaguar Health, Inc. - Common Stock",Q,S,N,N,N,,JAGX,N
JAKK,"JAKKS Pacific, Inc. - Common Stock",Q,Q,N,N,N,,JAKK,N
JAN,"Janus Living, Inc. Class A-1 Common Stock",N, ,N,N,,JAN,JAN,N
JANX,"Janux Therapeutics, Inc. - Common Stock",Q,G,N,N,N,,JANX,N
JATT,JATT II Acquisition Corp - Ordinary Shares,Q,G,N,N,N,,JATT,N
JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,Q,Q,N,N,N,,JAZZ,N
JBDI,JBDI Holdings Limited - Ordinary Shares,Q,S,N,N,D,,JBDI,N
JBGS,JBG SMITH Properties Common Shares ,N, ,N,N,,JBGS,JBGS,N
JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",Q,Q,N,N,N,,JBHT,N
JBI,"Janus International Group, Inc. Common Stock",N, ,N,N,,JBI,JBI,N
JBIO,"Jade Biosciences, Inc. - Common Stock",Q,S,N,N,N,,JBIO,N
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,N, ,N,N,,JBK,JBK,N
JBL,Jabil Inc. Common Stock,N, ,N,N,,JBL,JBL,N
JBLU,JetBlue Airways Corporation - Common Stock,Q,Q,N,N,N,,JBLU,N
JBS,JBS N.V. Class A Common Shares,N, ,N,N,,JBS,JBS,N
JBSS,"John B. Sanfilippo & Son, Inc. - Common Stock",Q,Q,N,N,N,,JBSS,N
JBTM,JBT Marel Corporation Common Stock,N, ,N,N,,JBTM,JBTM,N
JCAP,"Jefferson Capital, Inc. - Common Stock",Q,Q,N,N,N,,JCAP,N
JCE,Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest,N, ,N,N,,JCE,JCE,N
JCI,Johnson Controls International plc Ordinary Share,N, ,N,N,,JCI,JCI,N
JCSE,JE Cleantech Holdings Limited - Ordinary Shares,Q,S,N,N,N,,JCSE,N
JCTC,Jewett-Cameron Trading Company - Common Shares,Q,S,N,N,N,,JCTC,N
JD,"JD.com, Inc. - American Depositary Shares",Q,Q,N,N,N,,JD,N
JDZG,JIADE LIMITED - Class A Ordinary Shares,Q,S,N,N,N,,JDZG,N
JEF,Jefferies Financial Group Inc. Common Stock,N, ,N,N,,JEF,JEF,N
JELD,"JELD-WEN Holding, Inc. Common Stock",N, ,N,N,,JELD,JELD,N
JEM,707 Cayman Holdings Limited - Ordinary Shares,Q,S,N,N,N,,JEM,N
JENA,Jena Acquisition Corporation II Class A Ordinary Shares,N, ,N,N,,JENA,JENA,N
JENA-R,"Jena Acquisition Corporation II Rights, each right to acquire one-twentieth (1/20) of one Class A ordinary share",N, ,N,N,,JENAr,JENA^,N
JENA-U,"Jena Acquisition Corporation II Units, each consisting of one Class A ordinary share and one right",N, ,N,N,,JENA.U,JENA=,N
JF,J and Friends Holdings Limited - American Depositary Shares,Q,G,N,N,N,,JF,N
JFB,JFB Construction Holdings - Class A Common Stock,Q,S,N,N,N,,JFB,N
JFIN,Jiayin Group Inc. - American Depositary Shares,Q,G,N,N,N,,JFIN,N
JFR,Nuveen Floating Rate Income Fund Common Stock,N, ,N,N,,JFR,JFR,N
JFU,9F Inc. - American Depositary Shares,Q,G,N,N,N,,JFU,N
JG,Aurora Mobile Limited - American Depositary Shares,Q,S,N,N,N,,JG,N
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,N, ,N,N,,JGH,JGH,N
JHG,Janus Henderson Group plc Ordinary Shares,N, ,N,N,,JHG,JHG,N
JHI,John Hancock Investors Trust Common Stock,N, ,N,N,,JHI,JHI,N
JHS,John Hancock Income Securities Trust Common Stock,N, ,N,N,,JHS,JHS,N
JHX,James Hardie Industries plc. Ordinary Shares,N, ,N,N,,JHX,JHX,N
JILL,"J. Jill, Inc. Common Stock",N, ,N,N,,JILL,JILL,N
JJSF,J & J Snack Foods Corp. - Common Stock,Q,Q,N,N,N,,JJSF,N
JKHY,"Jack Henry & Associates, Inc. - Common Stock",Q,Q,N,N,N,,JKHY,N
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),N, ,N,N,,JKS,JKS,N
JL,J-Long Group Limited - Class A Ordinary Shares,Q,S,N,N,N,,JL,N
JLHL,Julong Holding Limited - Class A Ordinary Shares,Q,S,N,N,N,,JLHL,N
JLL,Jones Lang LaSalle Incorporated Common Stock,N, ,N,N,,JLL,JLL,N
JLS,Nuveen Mortgage and Income Fund,N, ,N,N,,JLS,JLS,N
JMG,JM Group Limited Ordinary Shares,A, ,N,N,,JMG,JMG,N
JMIA,"Jumia Technologies AG American Depositary Shares, each representing two Ordinary Shares",N, ,N,N,,JMIA,JMIA,N
JMM,Nuveen Multi-Market Income Fund (MA),N, ,N,N,,JMM,JMM,N
JMSB,"John Marshall Bancorp, Inc. - Common Stock",Q,S,N,N,N,,JMSB,N
JNJ,Johnson & Johnson Common Stock,N, ,N,N,,JNJ,JNJ,N
JOB,GEE Group Inc. Common Stock,A, ,N,N,,JOB,JOB,N
JOBY,"Joby Aviation, Inc. Common Stock",N, ,N,N,,JOBY,JOBY,N
JOBY-W,"Joby Aviation, Inc. Warrants",N, ,N,N,,JOBY.WS,JOBY+,N
JOE,St. Joe Company (The) Common Stock,N, ,N,N,,JOE,JOE,N
JOF,Japan Smaller Capitalization Fund Inc Common Stock,N, ,N,N,,JOF,JOF,N
JOUT,Johnson Outdoors Inc. - Class A Common Stock,Q,Q,N,N,N,,JOUT,N
JOYY,JOYY Inc. - American Depositary Shares,Q,Q,N,N,N,,JOYY,N
JPC,Nuveen Preferred & Income Opportunities Fund,N, ,N,N,,JPC,JPC,N
JPM,JP Morgan Chase & Co. Common Stock,N, ,N,N,,JPM,JPM,N
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,N, ,N,N,,JQC,JQC,N
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,N, ,N,N,,JRI,JRI,N
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,N, ,N,N,,JRS,JRS,N
JRSH,"Jerash Holdings (US), Inc. - Common Stock",Q,S,N,N,N,,JRSH,N
JRVR,"James River Group Holdings, Inc. - Common Stock",Q,Q,N,N,N,,JRVR,N
JSM,"Navient Corporation - 6% Senior Notes due December 15, 2043",Q,Q,N,N,N,,JSM,N
JSPR,"Jasper Therapeutics, Inc. - Class A Common Stock",Q,S,N,N,N,,JSPR,N
JSPRW,"Jasper Therapeutics, Inc. - Warrant",Q,S,N,N,N,,JSPRW,N
JTAI,Jet.AI Inc. - Common Stock,Q,S,N,N,N,,JTAI,N
JUNS,"Jupiter Neurosciences, Inc. - Common Stock",Q,S,N,N,D,,JUNS,N
JVA,"Coffee Holding Co., Inc. - Common Stock",Q,S,N,N,N,,JVA,N
JWEL,Jowell Global Ltd. - Ordinary Shares,Q,S,N,N,N,,JWEL,N
JXG,JX Luxventure Group Inc. - Common Stock,Q,S,N,N,N,,JXG,N
JXN,Jackson Financial Inc. Class A Common Stock ,N, ,N,N,,JXN,JXN,N
JYD,Jayud Global Logistics Limited - Class A Ordinary Shares,Q,S,N,N,N,,JYD,N
JYNT,The Joint Corp. - Common Stock,Q,S,N,N,N,,JYNT,N
JZ,Jianzhi Education Technology Group Company Limited - American Depositary Shares,Q,S,N,N,N,,JZ,N
JZXN,"Jiuzi Holdings, Inc. - Ordinary Shares",Q,S,N,N,N,,JZXN,N
KAI,Kadant Inc Common Stock,N, ,N,N,,KAI,KAI,N
KALA,"KALA BIO, Inc. - Common Stock",Q,S,N,N,D,,KALA,N
KALU,Kaiser Aluminum Corporation - Common Stock,Q,Q,N,N,N,,KALU,N
KALV,"KalVista Pharmaceuticals, Inc. - Common Stock",Q,G,N,N,N,,KALV,N
KAPA,"Kairos Pharma, Ltd. Common Stock",A, ,N,N,,KAPA,KAPA,N
KARO,Karooooo Ltd. - Ordinary shares,Q,S,N,N,N,,KARO,N
KB,KB Financial Group Inc,N, ,N,N,,KB,KB,N
KBDC,"Kayne Anderson BDC, Inc. Common Stock",N, ,N,N,,KBDC,KBDC,N
KBH,KB Home Common Stock,N, ,N,N,,KBH,KBH,N
KBON,Karbon Capital Partners Corp. - Class A Ordinary Shares,Q,G,N,N,N,,KBON,N
KBONU,Karbon Capital Partners Corp. - Units,Q,G,N,N,N,,KBONU,N
KBONW,Karbon Capital Partners Corp. - Warrant,Q,G,N,N,N,,KBONW,N
KBR,"KBR, Inc. Common Stock",N, ,N,N,,KBR,KBR,N
KBSX,FST Corp. - Ordinary Shares,Q,G,N,N,N,,KBSX,N
KC,Kingsoft Cloud Holdings Limited - American Depositary Shares,Q,Q,N,N,N,,KC,N
KCA-U,"Kensington Capital Acquisition Corp. VI New Units, each consisting of one Class A Ordinary Share and three-quarters of one Class 2 Redeemable Warrant",N, ,N,N,,KCA.U,KCA=,N
KCAC-U,"Kensington Capital Acquisition Corp. VI Units, each consisting of one Class A ordinary share, one-quarter of one Class 1 redeemable warrant and three-quarters of one Class 2 redeemable warrant",N, ,N,N,,KCAC.U,KCAC=,N
KCAC-W,"Kensington Capital Acquisition Corp. VI Class 1 redeemable warrants, each exercisable for one Class A ordinary share at an exercise price of $11.50",N, ,N,N,,KCAC.WS,KCAC+,N
KCHV,Kochav Defense Acquisition Corp. - Class A Ordinary Shares,Q,G,N,N,N,,KCHV,N
KCHVR,Kochav Defense Acquisition Corp. - Right,Q,G,N,N,N,,KCHVR,N
KCHVU,Kochav Defense Acquisition Corp. - Units,Q,G,N,N,N,,KCHVU,N
KD,"Kyndryl Holdings, Inc. Common Stock",N, ,N,N,,KD,KD,N
KDK,"Kodiak AI, Inc. - Common Stock",Q,G,N,N,N,,KDK,N
KDKRW,"Kodiak AI, Inc. - Warrant",Q,S,N,N,N,,KDKRW,N
KDP,Keurig Dr Pepper Inc. - Common Stock,Q,Q,N,N,N,,KDP,N
KE,"Kimball Electronics, Inc. - Common Stock",Q,Q,N,N,N,,KE,N
KEEL,Keel Infrastructure Corp. - Common Stock,Q,G,N,N,N,,KEEL,N
KELYA,"Kelly Services, Inc. - Class A Common Stock",Q,Q,N,N,N,,KELYA,N
KELYB,"Kelly Services, Inc. - Class B Common Stock",Q,Q,N,N,N,,KELYB,N
KEN,Kenon Holdings Ltd. Ordinary Shares,N, ,N,N,,KEN,KEN,N
KEP,Korea Electric Power Corporation Common Stock,N, ,N,N,,KEP,KEP,N
KEQU,Kewaunee Scientific Corporation - Common Stock,Q,G,N,N,N,,KEQU,N
KEX,Kirby Corporation Common Stock,N, ,N,N,,KEX,KEX,N
KEY,KeyCorp Common Stock,N, ,N,N,,KEY,KEY,N
KEYS,Keysight Technologies Inc. Common Stock,N, ,N,N,,KEYS,KEYS,N
KEYYU,Keystone Acquisition Corp. - Unit,Q,G,N,N,N,,KEYYU,N
KF,"Korea Fund, Inc. (The) New Common Stock",N, ,N,N,,KF,KF,N
KFFB,Kentucky First Federal Bancorp - Common Stock,Q,G,N,N,N,,KFFB,N
KFII,K&F Growth Acquisition Corp. II - Class A Ordinary shares,Q,G,N,N,N,,KFII,N
KFIIR,K&F Growth Acquisition Corp. II - Rights,Q,G,N,N,N,,KFIIR,N
KFIIU,K&F Growth Acquisition Corp. II - Unit,Q,G,N,N,N,,KFIIU,N
KFRC,"Kforce, Inc. Common Stock",N, ,N,N,,KFRC,KFRC,N
KFY,Korn Ferry Common Stock,N, ,N,N,,KFY,KFY,N
KG,"Kestrel Group, Ltd. - Common Stock",Q,S,N,N,N,,KG,N
KGC,Kinross Gold Corporation Common Stock,N, ,N,N,,KGC,KGC,N
KGEI,Kolibri Global Energy Inc. - Common stock,Q,S,N,N,N,,KGEI,N
KGS,"Kodiak Gas Services, Inc. Common Stock",N, ,N,N,,KGS,KGS,N
KHC,The Kraft Heinz Company - Common Stock,Q,Q,N,N,N,,KHC,N
KIDS,OrthoPediatrics Corp. - Common Stock,Q,G,N,N,N,,KIDS,N
KIDZ,KIDZ AI Inc. - Class B Common Stock,Q,S,N,N,N,,KIDZ,N
KIDZW,KIDZ AI Inc. - Warrants,Q,S,N,N,N,,KIDZW,N
KIM,Kimco Realty Corporation (HC) Common Stock,N, ,N,N,,KIM,KIM,N
KINS,"Kingstone Companies, Inc - Common Stock",Q,S,N,N,N,,KINS,N
KIO,KKR Income Opportunities Fund Common Shares,N, ,N,N,,KIO,KIO,N
KITT,"Nauticus Robotics, Inc. - Common stock",Q,S,N,N,D,,KITT,N
KITTW,"Nauticus Robotics, Inc. - Warrant",Q,S,N,N,D,,KITTW,N
KKR,KKR & Co. Inc. Common Stock,N, ,N,N,,KKR,KKR,N
KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,N, ,N,N,,KKRS,KKRS,N
KKRT,KKR & Co. Inc. 6.875% Subordinated Notes due 2065,N, ,N,N,,KKRT,KKRT,N
KLAC,KLA Corporation  - Common Stock,Q,Q,N,N,N,,KLAC,N
KLAR,Klarna Group plc Ordinary Shares,N, ,N,N,,KLAR,KLAR,N
KLC,"KinderCare Learning Companies, Inc. Common Stock",N, ,N,N,,KLC,KLC,N
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",Q,Q,N,N,N,,KLIC,N
KLRA,"Kailera Therapeutics, Inc. - Common stock",Q,Q,N,N,N,,KLRA,N
KLRS,"Kalaris Therapeutics, Inc.  - Common Stock",Q,G,N,N,N,,KLRS,N
KLTR,"Kaltura, Inc. - Common Stock",Q,Q,N,N,N,,KLTR,N
KLXE,"KLX Energy Services Holdings, Inc.  - Common Stock",Q,Q,N,N,N,,KLXE,N
KMB,Kimberly-Clark Corporation - Common Stock,Q,Q,N,N,N,,KMB,N
KMDA,Kamada Ltd. - Ordinary Shares,Q,Q,N,N,N,,KMDA,N
KMI,"Kinder Morgan, Inc. Common Stock",N, ,N,N,,KMI,KMI,N
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,N, ,N,N,,KMPB,KMPB,N
KMPR,Kemper Corporation,N, ,N,N,,KMPR,KMPR,N
KMRK,K-Tech Solutions Company Limited - Class A Ordinary Shares,Q,S,N,N,N,,KMRK,N
KMT,Kennametal Inc. Common Stock,N, ,N,N,,KMT,KMT,N
KMTS,"Kestra Medical Technologies, Ltd. - Common Stock",Q,Q,N,N,N,,KMTS,N
KMX,CarMax Inc,N, ,N,N,,KMX,KMX,N
KN,Knowles Corporation Common Stock,N, ,N,N,,KN,KN,N
KNDI,"Kandi Technologies Group, Inc. - Ordinary Shares",Q,Q,N,N,D,,KNDI,N
KNF,Knife Riv Holding Co. Common Stock,N, ,N,N,,KNF,KNF,N
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,N, ,N,N,,KNOP,KNOP,N
KNRX,KNOREX LTD. Class A Ordinary Shares,A, ,N,N,,KNRX,KNRX,N
KNSA,"Kiniksa Pharmaceuticals International, plc - Class A Ordinary Shares",Q,Q,N,N,N,,KNSA,N
KNSL,"Kinsale Capital Group, Inc. Common Stock",N, ,N,N,,KNSL,KNSL,N
KNTK,Kinetik Holdings Inc. Class A Common Stock,N, ,N,N,,KNTK,KNTK,N
KNX,Knight-Swift Transportation Holdings Inc.,N, ,N,N,,KNX,KNX,N
KO,Coca-Cola Company (The) Common Stock,N, ,N,N,,KO,KO,N
KOD,Kodiak Sciences Inc - Common Stock,Q,G,N,N,N,,KOD,N
KODK,Eastman Kodak Company Common New,N, ,N,N,,KODK,KODK,N
KOF,"Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares, each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)",N, ,N,N,,KOF,KOF,N
KOP,Koppers Holdings Inc. Common Stock,N, ,N,N,,KOP,KOP,N
KOPN,Kopin Corporation - Common Stock,Q,S,N,N,N,,KOPN,N
KORE,"KORE Group Holdings, Inc. Common Stock",N, ,N,N,,KORE,KORE,N
KOS,Kosmos Energy Ltd. Common Shares (DE),N, ,N,N,,KOS,KOS,N
KOSS,Koss Corporation - Common Stock,Q,S,N,N,N,,KOSS,N
KOYN,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares,Q,G,N,N,N,,KOYN,N
KOYNU,CSLM Digital Asset Acquisition Corp III - Units,Q,G,N,N,N,,KOYNU,N
KOYNW,CSLM Digital Asset Acquisition Corp III - Warrants,Q,G,N,N,N,,KOYNW,N
KPET,KPET Ultra Paceline Corporation Class A Ordinary Shares,N, ,N,N,,KPET,KPET,N
KPET-U,"KPET Ultra Paceline Corporation Units, each consisting of one Class A Ordinary Share and one-sixth of one Warrant",N, ,N,N,,KPET.U,KPET=,N
KPET-W,"KPET Ultra Paceline Corporation Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",N, ,N,N,,KPET.WS,KPET+,N
KPLT,"Katapult Holdings, Inc. - Common Stock",Q,G,N,N,N,,KPLT,N
KPRX,"Kiora Pharmaceuticals, Inc.  - Common Stock",Q,S,N,N,N,,KPRX,N
KPTI,Karyopharm Therapeutics Inc. - Common Stock,Q,Q,N,N,N,,KPTI,N
KR,Kroger Company (The) Common Stock,N, ,N,N,,KR,KR,N
KRAQ,KRAKacquisition Corp - Class A Ordinary Shares,Q,G,N,N,N,,KRAQ,N
KRAQU,KRAKacquisition Corp - Unit,Q,G,N,N,N,,KRAQU,N
KRAQW,KRAKacquisition Corp - Warrants,Q,G,N,N,N,,KRAQW,N
KRC,Kilroy Realty Corporation Common Stock,N, ,N,N,,KRC,KRC,N
KREF,KKR Real Estate Finance Trust Inc. Common Stock,N, ,N,N,,KREF,KREF,N
KRG,Kite Realty Group Trust Common Stock,N, ,N,N,,KRG,KRG,N
KRKR,36Kr Holdings Inc. - American Depositary Shares,Q,S,N,N,N,,KRKR,N
KRMD,"KORU Medical Systems, Inc. - Common Stock",Q,S,N,N,N,,KRMD,N
KRMN,Karman Holdings Inc. Common Stock,N, ,N,N,,KRMN,KRMN,N
KRNT,Kornit Digital Ltd. - Ordinary Shares,Q,Q,N,N,N,,KRNT,N
KRNY,Kearny Financial - Common Stock,Q,Q,N,N,N,,KRNY,N
KRO,Kronos Worldwide Inc Common Stock,N, ,N,N,,KRO,KRO,N
KROS,"Keros Therapeutics, Inc. - common stock",Q,G,N,N,N,,KROS,N
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,N, ,N,N,,KRP,KRP,N
KRRO,"Korro Bio, Inc. - Common Stock",Q,S,N,N,N,,KRRO,N
KRSP,Rice Acquisition Corporation 3 Class A Ordinary Shares,N, ,N,N,,KRSP,KRSP,N
KRSP-U,"Rice Acquisition Corporation 3 Units, each consisting of one Class A ordinary share, and one-sixth of one redeemable warrant",N, ,N,N,,KRSP.U,KRSP=,N
KRSP-W,"Rice Acquisition Corporation 3 Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",N, ,N,N,,KRSP.WS,KRSP+,N
KRT,Karat Packaging Inc. - Common Stock,Q,Q,N,N,N,,KRT,N
KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",Q,G,N,N,N,,KRUS,N
KRYS,"Krystal Biotech, Inc. - Common Stock",Q,Q,N,N,N,,KRYS,N
KSCP,"Knightscope, Inc. - Class A Common Stock",Q,S,N,N,N,,KSCP,N
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,Q,Q,N,N,N,,KSPI,N
KSS,Kohl's Corporation Common Stock,N, ,N,N,,KSS,KSS,N
KT,KT Corporation Common Stock,N, ,N,N,,KT,KT,N
KTB,"Kontoor Brands, Inc. Common Stock ",N, ,N,N,,KTB,KTB,N
KTCC,Key Tronic Corporation - Common Stock,Q,G,N,N,N,,KTCC,N
KTF,DWS Municipal Income Trust,N, ,N,N,,KTF,KTF,N
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,N, ,N,N,,KTH,KTH,N
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),N, ,N,N,,KTN,KTN,N
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",Q,Q,N,N,N,,KTOS,N
KTTA,Pasithea Therapeutics Corp. - Common Stock,Q,S,N,N,D,,KTTA,N
KTTAW,Pasithea Therapeutics Corp. - Warrant,Q,S,N,N,N,,KTTAW,N
KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,Q,G,N,N,N,,KTWO,N
KTWOR,K2 Capital Acquisition Corporation - Rights,Q,G,N,N,N,,KTWOR,N
KTWOU,K2 Capital Acquisition Corporation - Units,Q,G,N,N,N,,KTWOU,N
KULR,"KULR Technology Group, Inc. Common Stock",A, ,N,N,,KULR,KULR,N
KURA,"Kura Oncology, Inc. - Common Stock",Q,Q,N,N,N,,KURA,N
KUST,"Kustom Entertainment, Inc. - Common Stock",Q,S,N,N,N,,KUST,N
KVAC,Keen Vision Acquisition Corporation - Ordinary Shares,Q,G,N,N,N,,KVAC,N
KVACU,Keen Vision Acquisition Corporation - Units,Q,G,N,N,N,,KVACU,N
KVACW,Keen Vision Acquisition Corporation - Warrant,Q,G,N,N,N,,KVACW,N
KVHI,"KVH Industries, Inc. - Common Stock",Q,Q,N,N,N,,KVHI,N
